time_key,year,month,day
T069884,2019,11,03
T069885,2019,12,28
T069886,2018,04,08
T069887,2017,03,16
T069888,2017,09,20
T069889,2017,06,17
T069890,2020,02,21
T069891,2017,11,15
T069892,2016,11,03
T069893,2019,08,21
T069894,2020,03,26
T069895,2014,06,09
T069896,2014,06,04
T069897,2016,12,16
T069898,2020,08,20
T069899,2017,04,14
T069900,2018,09,27
T069901,2017,11,01
T069902,2016,05,31
T069903,2018,08,03
T069904,2014,03,26
T069905,2018,03,06
T069906,2017,08,21
T069907,2016,05,28
T069908,2016,07,30
T069909,2016,05,13
T069910,2015,08,07
T069911,2017,07,04
T069912,2016,05,22
T069913,2016,10,25
T069914,2020,03,14
T069915,2020,06,12
T069916,2018,12,20
T069917,2016,06,18
T069918,2014,05,21
T069919,2018,05,31
T069920,2018,06,18
T069921,2019,11,13
T069922,2015,08,04
T069923,2018,05,29
T069924,2019,12,20
T069925,2016,11,13
T069926,2015,07,31
T069927,2014,12,10
T069928,2014,09,07
T069929,2020,12,14
T069930,2018,12,08
T069931,2020,05,17
T069932,2015,01,14
T069933,2016,01,22
T069934,2015,02,14
T069935,2014,06,14
T069936,2018,11,17
T069937,2014,11,15
T069938,2015,07,06
T069939,2020,02,27
T069940,2015,03,13
T069941,2016,02,11
T069942,2019,04,12
T069943,2019,05,21
T069944,2016,06,25
T069945,2016,08,18
T069946,2015,08,07
T069947,2016,05,02
T069948,2014,11,29
T069949,2019,03,02
T069950,2019,03,01
T069951,2018,11,03
T069952,2018,04,05
T069953,2015,08,26
T069954,2017,05,24
T069955,2017,04,21
T069956,2014,07,02
T069957,2019,06,14
T069958,2016,08,09
T069959,2019,01,25
T069960,2019,06,23
T069961,2019,05,01
T069962,2018,03,11
T069963,2014,08,21
T069964,2017,09,18
T069965,2016,05,31
T069966,2014,02,13
T069967,2014,12,27
T069968,2020,01,07
T069969,2014,02,10
T069970,2015,07,06
T069971,2017,04,28
T069972,2019,07,01
T069973,2018,07,18
T069974,2015,04,09
T069975,2014,09,15
T069976,2019,04,26
T069977,2014,10,23
T069978,2020,10,29
T069979,2015,03,06
T069980,2020,09,10
T069981,2020,02,09
T069982,2015,09,07
T069983,2016,09,02
T069984,2018,03,16
T069985,2020,11,21
T069986,2019,09,27
T069987,2015,01,24
T069988,2014,08,03
T069989,2018,04,10
T069990,2014,09,13
T069991,2019,06,16
T069992,2014,08,18
T069993,2020,11,11
T069994,2020,08,09
T069995,2020,10,17
T069996,2019,02,08
T069997,2019,09,20
T069998,2017,12,03
T069999,2014,08,23
T070000,2015,04,19
T070001,2016,02,19
T070002,2020,01,29
T070003,2020,07,10
T070004,2017,05,04
T070005,2016,03,13
T070006,2017,05,26
T070007,2014,12,06
T070008,2016,06,04
T070009,2018,07,09
T070010,2015,09,30
T070011,2017,11,18
T070012,2017,08,10
T070013,2016,03,30
T070014,2019,06,05
T070015,2015,04,15
T070016,2014,04,22
T070017,2014,03,17
T070018,2018,12,07
T070019,2019,08,10
T070020,2020,01,12
T070021,2016,02,23
T070022,2020,04,23
T070023,2018,04,21
T070024,2017,03,12
T070025,2016,02,06
T070026,2017,01,22
T070027,2017,10,11
T070028,2018,09,12
T070029,2015,02,22
T070030,2016,05,08
T070031,2019,01,09
T070032,2014,07,07
T070033,2018,05,09
T070034,2020,01,08
T070035,2020,08,30
T070036,2015,09,10
T070037,2016,02,12
T070038,2018,10,17
T070039,2019,01,05
T070040,2015,11,19
T070041,2019,01,04
T070042,2018,02,23
T070043,2020,11,25
T070044,2015,09,08
T070045,2015,04,12
T070046,2019,02,04
T070047,2015,12,31
T070048,2016,04,22
T070049,2020,12,12
T070050,2015,06,17
T070051,2014,10,02
T070052,2019,02,01
T070053,2016,06,27
T070054,2020,07,27
T070055,2017,04,17
T070056,2015,04,21
T070057,2017,03,05
T070058,2017,02,11
T070059,2019,02,16
T070060,2015,01,17
T070061,2017,11,16
T070062,2018,01,18
T070063,2020,10,16
T070064,2015,10,24
T070065,2020,04,10
T070066,2020,04,13
T070067,2020,03,12
T070068,2020,07,25
T070069,2016,03,24
T070070,2015,11,30
T070071,2015,06,07
T070072,2019,05,08
T070073,2020,04,18
T070074,2018,07,23
T070075,2020,06,27
T070076,2018,03,08
T070077,2018,11,01
T070078,2019,12,30
T070079,2014,11,23
T070080,2019,11,16
T070081,2015,11,28
T070082,2018,05,02
T070083,2014,07,15
T070084,2015,03,10
T070085,2020,10,26
T070086,2014,05,30
T070087,2018,02,15
T070088,2020,02,03
T070089,2015,01,04
T070090,2018,12,22
T070091,2020,12,08
T070092,2020,03,13
T070093,2014,03,28
T070094,2015,08,08
T070095,2015,09,13
T070096,2020,02,23
T070097,2014,11,22
T070098,2014,02,12
T070099,2020,12,20
T070100,2020,08,14
T070101,2019,11,19
T070102,2018,04,30
T070103,2016,08,26
T070104,2014,04,05
T070105,2020,04,24
T070106,2016,09,24
T070107,2020,04,12
T070108,2015,08,24
T070109,2020,09,19
T070110,2018,10,12
T070111,2015,12,30
T070112,2020,04,24
T070113,2017,03,10
T070114,2018,03,16
T070115,2016,08,10
T070116,2015,11,19
T070117,2019,02,17
T070118,2017,02,28
T070119,2015,05,21
T070120,2018,01,29
T070121,2018,03,24
T070122,2014,11,21
T070123,2015,09,25
T070124,2020,06,21
T070125,2014,03,05
T070126,2016,11,14
T070127,2017,03,26
T070128,2017,02,03
T070129,2017,04,22
T070130,2014,03,06
T070131,2020,06,18
T070132,2019,09,07
T070133,2014,09,24
T070134,2015,11,21
T070135,2016,12,22
T070136,2014,03,30
T070137,2020,10,31
T070138,2014,04,17
T070139,2014,05,29
T070140,2017,06,26
T070141,2019,09,10
T070142,2017,03,23
T070143,2016,04,14
T070144,2019,03,04
T070145,2020,05,27
T070146,2014,10,27
T070147,2015,03,05
T070148,2019,05,06
T070149,2019,07,26
T070150,2019,06,15
T070151,2015,02,28
T070152,2019,12,31
T070153,2016,07,13
T070154,2018,10,11
T070155,2014,08,12
T070156,2020,11,01
T070157,2018,05,20
T070158,2014,09,24
T070159,2020,07,16
T070160,2018,12,04
T070161,2017,05,02
T070162,2018,03,16
T070163,2017,11,04
T070164,2014,11,14
T070165,2014,05,11
T070166,2018,01,03
T070167,2016,06,05
T070168,2016,04,06
T070169,2017,01,19
T070170,2016,03,08
T070171,2017,01,05
T070172,2015,02,09
T070173,2017,10,26
T070174,2018,12,14
T070175,2020,04,28
T070176,2014,10,01
T070177,2016,08,09
T070178,2017,07,14
T070179,2014,07,26
T070180,2018,05,30
T070181,2017,07,13
T070182,2019,06,19
T070183,2020,08,31
T070184,2016,11,14
T070185,2014,04,18
T070186,2015,04,08
T070187,2018,04,12
T070188,2015,11,02
T070189,2015,02,24
T070190,2016,10,12
T070191,2015,06,29
T070192,2017,03,26
T070193,2015,11,22
T070194,2020,12,09
T070195,2019,12,07
T070196,2014,10,30
T070197,2014,11,03
T070198,2019,07,31
T070199,2016,02,19
T070200,2015,12,09
T070201,2018,11,14
T070202,2017,08,28
T070203,2019,09,12
T070204,2014,07,20
T070205,2016,08,31
T070206,2016,03,23
T070207,2014,02,22
T070208,2015,01,02
T070209,2020,12,14
T070210,2018,12,21
T070211,2015,03,26
T070212,2019,09,18
T070213,2014,04,21
T070214,2015,08,12
T070215,2015,04,11
T070216,2021,01,22
T070217,2016,11,21
T070218,2017,02,04
T070219,2020,01,14
T070220,2016,06,29
T070221,2020,11,15
T070222,2019,10,17
T070223,2019,11,11
T070224,2016,01,03
T070225,2016,11,15
T070226,2016,07,31
T070227,2019,10,19
T070228,2018,04,07
T070229,2019,12,19
T070230,2014,12,28
T070231,2019,12,17
T070232,2017,03,05
T070233,2020,07,31
T070234,2019,12,17
T070235,2018,08,21
T070236,2014,05,16
T070237,2016,04,15
T070238,2016,09,01
T070239,2015,01,24
T070240,2016,11,27
T070241,2018,03,04
T070242,2020,12,23
T070243,2016,05,09
T070244,2020,05,30
T070245,2020,05,02
T070246,2016,06,16
T070247,2017,10,04
T070248,2015,09,15
T070249,2016,11,06
T070250,2015,02,19
T070251,2020,12,27
T070252,2015,03,22
T070253,2019,04,29
T070254,2016,11,13
T070255,2019,08,18
T070256,2014,11,20
T070257,2018,10,30
T070258,2017,06,11
T070259,2016,09,26
T070260,2017,10,08
T070261,2016,01,19
T070262,2019,11,07
T070263,2020,11,09
T070264,2014,05,23
T070265,2020,08,01
T070266,2018,06,22
T070267,2015,05,05
T070268,2019,12,02
T070269,2019,04,11
T070270,2018,06,28
T070271,2019,06,06
T070272,2018,05,12
T070273,2015,04,26
T070274,2017,08,28
T070275,2020,05,04
T070276,2016,10,29
T070277,2018,05,28
T070278,2017,07,06
T070279,2014,02,01
T070280,2020,08,17
T070281,2018,09,22
T070282,2014,04,28
T070283,2020,09,27
T070284,2018,08,25
T070285,2016,03,07
T070286,2018,11,04
T070287,2016,05,21
T070288,2019,10,22
T070289,2018,12,22
T070290,2018,11,07
T070291,2019,02,17
T070292,2016,03,08
T070293,2020,05,24
T070294,2020,01,25
T070295,2020,03,17
T070296,2014,09,29
T070297,2019,06,11
T070298,2017,09,25
T070299,2019,12,11
T070300,2021,01,04
T070301,2018,08,01
T070302,2014,08,16
T070303,2017,07,17
T070304,2016,11,02
T070305,2020,06,29
T070306,2015,09,16
T070307,2018,01,02
T070308,2020,03,19
T070309,2015,08,14
T070310,2020,08,29
T070311,2017,07,29
T070312,2014,05,13
T070313,2014,03,02
T070314,2015,01,21
T070315,2020,10,11
T070316,2016,06,03
T070317,2015,12,22
T070318,2015,03,27
T070319,2015,06,23
T070320,2016,07,09
T070321,2014,08,15
T070322,2020,07,26
T070323,2015,12,15
T070324,2019,04,17
T070325,2017,01,03
T070326,2018,11,05
T070327,2019,07,08
T070328,2015,08,29
T070329,2016,10,23
T070330,2020,04,22
T070331,2019,03,08
T070332,2020,07,04
T070333,2016,09,23
T070334,2017,05,24
T070335,2020,07,05
T070336,2019,11,13
T070337,2014,04,28
T070338,2018,12,16
T070339,2018,08,26
T070340,2016,01,15
T070341,2019,05,03
T070342,2015,10,19
T070343,2014,07,26
T070344,2015,11,12
T070345,2015,01,11
T070346,2019,11,07
T070347,2017,04,23
T070348,2019,10,21
T070349,2019,03,02
T070350,2016,05,25
T070351,2014,10,13
T070352,2018,08,30
T070353,2020,10,07
T070354,2015,01,31
T070355,2016,03,18
T070356,2017,05,21
T070357,2015,03,18
T070358,2016,03,12
T070359,2020,10,22
T070360,2017,09,21
T070361,2018,04,25
T070362,2014,07,12
T070363,2016,11,06
T070364,2020,10,04
T070365,2016,07,17
T070366,2017,12,23
T070367,2015,02,27
T070368,2014,08,30
T070369,2014,07,17
T070370,2014,08,25
T070371,2014,08,27
T070372,2016,06,30
T070373,2014,07,27
T070374,2015,11,19
T070375,2019,02,13
T070376,2019,12,14
T070377,2015,12,27
T070378,2019,06,06
T070379,2015,03,16
T070380,2020,08,05
T070381,2018,12,23
T070382,2020,11,14
T070383,2018,08,09
T070384,2019,06,01
T070385,2018,01,29
T070386,2015,03,02
T070387,2020,05,31
T070388,2021,01,10
T070389,2018,05,20
T070390,2018,11,28
T070391,2018,08,20
T070392,2019,03,24
T070393,2014,06,29
T070394,2014,03,01
T070395,2015,02,04
T070396,2014,10,04
T070397,2018,04,11
T070398,2014,04,10
T070399,2020,11,21
T070400,2017,06,10
T070401,2016,09,01
T070402,2017,10,15
T070403,2017,02,08
T070404,2018,10,22
T070405,2018,02,23
T070406,2019,11,17
T070407,2019,04,21
T070408,2016,11,19
T070409,2019,08,03
T070410,2019,10,21
T070411,2015,09,13
T070412,2015,03,03
T070413,2017,10,29
T070414,2016,11,06
T070415,2019,04,18
T070416,2020,09,27
T070417,2017,01,10
T070418,2015,10,04
T070419,2017,10,08
T070420,2016,07,31
T070421,2019,02,24
T070422,2019,04,09
T070423,2019,12,01
T070424,2018,05,11
T070425,2014,08,16
T070426,2017,03,22
T070427,2018,04,30
T070428,2021,01,16
T070429,2014,05,23
T070430,2017,12,19
T070431,2020,12,29
T070432,2018,10,10
T070433,2019,01,10
T070434,2020,07,22
T070435,2016,10,23
T070436,2018,11,14
T070437,2016,12,30
T070438,2021,01,03
T070439,2016,06,23
T070440,2016,12,27
T070441,2015,06,06
T070442,2014,02,13
T070443,2018,08,06
T070444,2019,08,19
T070445,2015,10,01
T070446,2018,07,09
T070447,2017,04,03
T070448,2016,07,29
T070449,2020,01,28
T070450,2014,07,07
T070451,2018,03,15
T070452,2020,05,27
T070453,2018,10,17
T070454,2016,06,17
T070455,2020,11,20
T070456,2015,11,02
T070457,2016,10,22
T070458,2019,03,26
T070459,2017,10,24
T070460,2014,09,29
T070461,2014,08,20
T070462,2018,12,28
T070463,2016,09,18
T070464,2019,06,11
T070465,2016,12,31
T070466,2018,09,07
T070467,2018,03,20
T070468,2019,12,16
T070469,2020,08,12
T070470,2017,09,01
T070471,2017,01,11
T070472,2016,07,28
T070473,2020,09,27
T070474,2020,08,05
T070475,2018,12,09
T070476,2014,07,21
T070477,2014,03,04
T070478,2019,12,12
T070479,2018,10,18
T070480,2016,03,22
T070481,2015,01,28
T070482,2016,12,27
T070483,2020,07,01
T070484,2018,10,11
T070485,2019,04,27
T070486,2016,07,24
T070487,2016,08,15
T070488,2015,06,08
T070489,2015,06,15
T070490,2014,11,16
T070491,2018,07,12
T070492,2015,12,19
T070493,2017,09,01
T070494,2014,02,25
T070495,2018,09,03
T070496,2018,05,10
T070497,2018,11,23
T070498,2020,03,01
T070499,2015,08,19
T070500,2017,02,12
T070501,2017,03,05
T070502,2020,06,25
T070503,2017,05,11
T070504,2020,06,30
T070505,2018,08,24
T070506,2014,10,15
T070507,2016,09,11
T070508,2016,02,12
T070509,2019,10,02
T070510,2020,04,24
T070511,2017,02,09
T070512,2015,03,05
T070513,2014,09,24
T070514,2016,08,21
T070515,2015,06,01
T070516,2019,07,28
T070517,2017,08,02
T070518,2020,07,31
T070519,2019,10,26
T070520,2017,08,28
T070521,2017,06,12
T070522,2014,01,31
T070523,2015,06,05
T070524,2014,08,06
T070525,2016,07,02
T070526,2019,07,27
T070527,2014,05,11
T070528,2014,08,25
T070529,2015,12,31
T070530,2015,06,29
T070531,2014,02,12
T070532,2015,06,22
T070533,2015,02,15
T070534,2018,09,18
T070535,2014,08,29
T070536,2017,01,06
T070537,2017,06,18
T070538,2018,03,18
T070539,2014,03,17
T070540,2020,05,06
T070541,2016,04,26
T070542,2019,09,27
T070543,2017,03,26
T070544,2020,01,17
T070545,2020,09,01
T070546,2018,06,10
T070547,2015,09,17
T070548,2015,09,05
T070549,2020,05,23
T070550,2019,12,04
T070551,2019,08,22
T070552,2019,07,03
T070553,2016,08,04
T070554,2019,05,18
T070555,2017,11,07
T070556,2016,06,27
T070557,2016,10,22
T070558,2017,05,16
T070559,2018,04,30
T070560,2017,11,05
T070561,2019,02,13
T070562,2019,03,12
T070563,2017,08,31
T070564,2020,07,27
T070565,2017,11,03
T070566,2017,11,20
T070567,2019,10,05
T070568,2018,03,28
T070569,2017,11,13
T070570,2017,12,21
T070571,2014,01,30
T070572,2017,05,28
T070573,2018,06,18
T070574,2015,05,26
T070575,2018,09,12
T070576,2018,01,02
T070577,2015,05,18
T070578,2019,01,08
T070579,2019,06,10
T070580,2016,10,09
T070581,2019,06,11
T070582,2020,12,14
T070583,2016,06,03
T070584,2015,09,20
T070585,2014,07,01
T070586,2014,09,18
T070587,2018,03,25
T070588,2015,08,12
T070589,2015,04,11
T070590,2015,11,30
T070591,2017,02,28
T070592,2018,12,01
T070593,2019,10,08
T070594,2017,10,14
T070595,2018,03,20
T070596,2017,04,19
T070597,2016,03,16
T070598,2014,02,17
T070599,2015,05,15
T070600,2016,07,18
T070601,2018,03,11
T070602,2014,10,02
T070603,2015,05,21
T070604,2019,06,05
T070605,2020,06,30
T070606,2019,06,28
T070607,2017,01,31
T070608,2014,08,29
T070609,2014,07,25
T070610,2017,10,31
T070611,2019,04,16
T070612,2018,01,05
T070613,2017,12,11
T070614,2014,01,31
T070615,2015,04,28
T070616,2019,04,08
T070617,2019,11,05
T070618,2014,08,10
T070619,2018,02,02
T070620,2018,03,28
T070621,2016,09,25
T070622,2015,09,05
T070623,2020,03,01
T070624,2017,08,05
T070625,2020,05,05
T070626,2018,01,05
T070627,2016,11,01
T070628,2018,07,02
T070629,2016,10,02
T070630,2017,03,05
T070631,2016,04,09
T070632,2020,10,28
T070633,2019,10,17
T070634,2014,09,06
T070635,2018,07,16
T070636,2016,10,09
T070637,2019,08,28
T070638,2016,07,20
T070639,2020,08,01
T070640,2015,11,29
T070641,2015,05,02
T070642,2018,03,08
T070643,2019,03,29
T070644,2020,01,17
T070645,2019,07,20
T070646,2017,02,04
T070647,2017,03,27
T070648,2018,10,25
T070649,2015,07,25
T070650,2016,04,08
T070651,2019,03,14
T070652,2014,03,23
T070653,2014,05,16
T070654,2016,12,05
T070655,2018,09,29
T070656,2014,09,08
T070657,2015,05,20
T070658,2016,02,12
T070659,2017,07,19
T070660,2017,10,28
T070661,2016,04,09
T070662,2018,08,08
T070663,2020,11,06
T070664,2017,05,02
T070665,2015,02,09
T070666,2015,09,05
T070667,2017,04,13
T070668,2018,04,21
T070669,2020,01,05
T070670,2016,10,04
T070671,2014,06,08
T070672,2016,09,01
T070673,2014,11,28
T070674,2017,04,15
T070675,2017,01,12
T070676,2016,03,02
T070677,2016,11,01
T070678,2015,01,13
T070679,2018,01,25
T070680,2017,12,11
T070681,2017,07,22
T070682,2019,10,28
T070683,2016,07,29
T070684,2014,03,11
T070685,2018,05,21
T070686,2015,12,30
T070687,2017,08,30
T070688,2019,06,10
T070689,2019,06,15
T070690,2019,07,19
T070691,2020,07,09
T070692,2019,10,06
T070693,2018,02,26
T070694,2015,10,29
T070695,2016,02,14
T070696,2019,02,02
T070697,2017,07,03
T070698,2017,12,07
T070699,2015,08,29
T070700,2018,07,27
T070701,2016,11,23
T070702,2017,09,08
T070703,2020,06,10
T070704,2016,12,27
T070705,2018,05,28
T070706,2014,10,10
T070707,2014,05,19
T070708,2017,12,03
T070709,2017,07,15
T070710,2018,01,08
T070711,2020,01,17
T070712,2017,06,15
T070713,2017,05,04
T070714,2019,07,31
T070715,2019,10,08
T070716,2018,02,21
T070717,2018,02,19
T070718,2015,12,21
T070719,2017,08,14
T070720,2019,01,25
T070721,2018,05,06
T070722,2014,10,31
T070723,2018,03,13
T070724,2018,04,24
T070725,2017,02,17
T070726,2019,08,06
T070727,2020,12,23
T070728,2014,06,30
T070729,2020,09,15
T070730,2018,09,05
T070731,2014,03,22
T070732,2017,09,02
T070733,2016,03,16
T070734,2015,09,27
T070735,2016,11,04
T070736,2016,05,02
T070737,2018,09,21
T070738,2016,07,08
T070739,2020,05,11
T070740,2016,08,12
T070741,2020,06,17
T070742,2016,06,20
T070743,2019,02,08
T070744,2019,02,12
T070745,2019,04,29
T070746,2015,09,26
T070747,2019,10,08
T070748,2020,07,09
T070749,2017,04,15
T070750,2017,01,31
T070751,2014,09,10
T070752,2020,02,18
T070753,2016,05,09
T070754,2014,11,11
T070755,2014,06,29
T070756,2017,11,24
T070757,2019,08,04
T070758,2018,11,12
T070759,2019,02,27
T070760,2017,10,16
T070761,2015,04,10
T070762,2015,02,08
T070763,2014,03,20
T070764,2015,09,16
T070765,2015,06,03
T070766,2018,03,28
T070767,2016,09,02
T070768,2014,06,15
T070769,2015,02,09
T070770,2018,11,04
T070771,2018,06,20
T070772,2018,12,11
T070773,2016,01,30
T070774,2015,09,09
T070775,2017,07,05
T070776,2016,06,26
T070777,2014,03,16
T070778,2014,02,05
T070779,2020,03,25
T070780,2015,08,30
T070781,2018,11,14
T070782,2019,10,15
T070783,2015,07,13
T070784,2014,06,25
T070785,2016,02,04
T070786,2015,07,23
T070787,2014,05,28
T070788,2016,12,22
T070789,2019,08,01
T070790,2015,03,20
T070791,2017,01,07
T070792,2017,05,22
T070793,2020,10,25
T070794,2019,10,03
T070795,2020,09,05
T070796,2014,04,05
T070797,2015,04,29
T070798,2018,07,19
T070799,2014,06,05
T070800,2017,12,27
T070801,2017,02,28
T070802,2016,01,17
T070803,2020,10,31
T070804,2021,01,06
T070805,2019,06,10
T070806,2019,10,08
T070807,2015,01,06
T070808,2017,07,22
T070809,2015,08,25
T070810,2016,09,14
T070811,2018,06,06
T070812,2016,12,03
T070813,2019,09,30
T070814,2017,03,20
T070815,2014,10,07
T070816,2019,09,09
T070817,2016,04,09
T070818,2020,06,30
T070819,2018,05,07
T070820,2019,07,06
T070821,2020,01,14
T070822,2015,11,19
T070823,2016,06,30
T070824,2020,06,01
T070825,2016,05,29
T070826,2017,07,27
T070827,2016,01,01
T070828,2014,08,25
T070829,2014,08,07
T070830,2016,10,23
T070831,2015,05,05
T070832,2017,12,01
T070833,2019,01,18
T070834,2019,08,10
T070835,2017,08,22
T070836,2015,06,11
T070837,2017,04,11
T070838,2014,04,17
T070839,2020,11,15
T070840,2017,10,30
T070841,2020,04,01
T070842,2017,09,19
T070843,2015,09,22
T070844,2020,06,19
T070845,2015,06,29
T070846,2014,11,08
T070847,2017,09,27
T070848,2016,09,28
T070849,2014,04,24
T070850,2019,12,22
T070851,2016,02,24
T070852,2017,09,04
T070853,2014,03,17
T070854,2017,09,18
T070855,2015,09,27
T070856,2020,05,05
T070857,2018,06,07
T070858,2018,05,20
T070859,2020,02,19
T070860,2020,09,26
T070861,2018,08,06
T070862,2016,11,27
T070863,2018,07,31
T070864,2018,04,29
T070865,2019,11,23
T070866,2019,01,14
T070867,2019,07,01
T070868,2019,04,04
T070869,2018,03,01
T070870,2020,08,14
T070871,2018,05,16
T070872,2014,06,22
T070873,2016,07,26
T070874,2017,02,21
T070875,2020,08,28
T070876,2019,10,06
T070877,2015,09,28
T070878,2016,04,05
T070879,2016,04,20
T070880,2015,06,15
T070881,2014,06,30
T070882,2014,09,09
T070883,2017,09,10
T070884,2017,03,30
T070885,2020,11,17
T070886,2017,03,23
T070887,2016,03,20
T070888,2014,07,24
T070889,2014,10,17
T070890,2015,06,14
T070891,2019,09,25
T070892,2016,02,25
T070893,2017,06,15
T070894,2018,02,27
T070895,2015,08,17
T070896,2020,08,26
T070897,2016,06,08
T070898,2016,09,06
T070899,2017,07,02
T070900,2017,09,07
T070901,2017,08,22
T070902,2017,02,12
T070903,2017,04,23
T070904,2020,01,04
T070905,2014,08,13
T070906,2021,01,09
T070907,2018,04,14
T070908,2015,03,19
T070909,2015,08,29
T070910,2019,12,09
T070911,2020,10,24
T070912,2014,01,21
T070913,2015,11,23
T070914,2017,04,05
T070915,2014,10,14
T070916,2018,11,13
T070917,2020,12,03
T070918,2018,01,23
T070919,2014,10,22
T070920,2016,04,15
T070921,2015,06,12
T070922,2015,11,20
T070923,2015,01,09
T070924,2015,05,06
T070925,2019,06,22
T070926,2019,09,04
T070927,2020,05,02
T070928,2015,12,07
T070929,2017,05,03
T070930,2020,08,04
T070931,2015,08,13
T070932,2020,10,07
T070933,2016,12,14
T070934,2019,06,30
T070935,2017,03,26
T070936,2019,07,16
T070937,2015,01,26
T070938,2019,09,24
T070939,2018,12,05
T070940,2021,01,17
T070941,2016,10,04
T070942,2020,01,31
T070943,2014,12,09
T070944,2016,06,21
T070945,2015,09,26
T070946,2018,12,03
T070947,2015,08,24
T070948,2014,08,17
T070949,2015,03,13
T070950,2019,07,11
T070951,2014,09,14
T070952,2014,08,30
T070953,2016,08,12
T070954,2015,03,04
T070955,2016,08,15
T070956,2020,10,29
T070957,2014,10,12
T070958,2014,08,21
T070959,2014,12,06
T070960,2014,08,22
T070961,2014,05,05
T070962,2020,01,16
T070963,2019,05,05
T070964,2017,03,16
T070965,2020,06,29
T070966,2017,05,10
T070967,2019,05,11
T070968,2018,11,15
T070969,2018,04,04
T070970,2016,11,17
T070971,2015,01,17
T070972,2020,07,18
T070973,2016,06,09
T070974,2014,12,31
T070975,2018,01,13
T070976,2016,08,03
T070977,2015,12,28
T070978,2014,06,10
T070979,2016,12,25
T070980,2019,08,01
T070981,2015,05,05
T070982,2017,03,22
T070983,2019,12,18
T070984,2020,12,03
T070985,2020,09,03
T070986,2014,01,25
T070987,2017,08,01
T070988,2014,02,16
T070989,2017,04,16
T070990,2017,08,31
T070991,2018,08,14
T070992,2020,07,06
T070993,2020,10,02
T070994,2016,05,07
T070995,2016,03,19
T070996,2018,08,27
T070997,2016,12,03
T070998,2014,04,21
T070999,2016,01,28
T071000,2014,02,24
T071001,2021,01,12
T071002,2015,02,15
T071003,2020,06,17
T071004,2014,02,28
T071005,2016,02,03
T071006,2014,07,02
T071007,2017,03,03
T071008,2015,11,07
T071009,2017,10,19
T071010,2017,03,01
T071011,2015,06,15
T071012,2020,05,15
T071013,2019,01,16
T071014,2016,01,20
T071015,2018,06,29
T071016,2020,03,13
T071017,2019,10,08
T071018,2014,10,15
T071019,2019,10,04
T071020,2015,07,25
T071021,2018,08,07
T071022,2017,05,10
T071023,2018,06,18
T071024,2016,08,08
T071025,2020,07,13
T071026,2016,08,31
T071027,2014,08,03
T071028,2017,05,13
T071029,2020,02,27
T071030,2020,09,01
T071031,2014,05,30
T071032,2014,03,14
T071033,2017,12,04
T071034,2018,02,27
T071035,2020,07,17
T071036,2018,12,04
T071037,2016,03,12
T071038,2020,09,16
T071039,2014,07,03
T071040,2016,01,31
T071041,2014,07,05
T071042,2017,01,15
T071043,2014,04,21
T071044,2019,08,16
T071045,2018,05,08
T071046,2015,04,16
T071047,2016,11,26
T071048,2015,12,31
T071049,2020,09,01
T071050,2018,03,06
T071051,2015,07,24
T071052,2020,08,01
T071053,2016,11,18
T071054,2015,03,31
T071055,2020,02,29
T071056,2018,10,04
T071057,2015,08,13
T071058,2017,05,28
T071059,2019,04,04
T071060,2016,06,16
T071061,2020,04,04
T071062,2015,12,14
T071063,2014,02,24
T071064,2018,06,12
T071065,2017,12,22
T071066,2018,08,18
T071067,2020,02,07
T071068,2015,12,03
T071069,2019,07,28
T071070,2019,07,12
T071071,2020,05,01
T071072,2016,04,21
T071073,2017,02,19
T071074,2020,08,26
T071075,2020,06,29
T071076,2018,07,28
T071077,2017,08,09
T071078,2019,02,14
T071079,2015,11,30
T071080,2016,04,02
T071081,2018,07,16
T071082,2020,07,28
T071083,2016,01,29
T071084,2018,03,06
T071085,2018,10,26
T071086,2015,05,21
T071087,2018,10,08
T071088,2017,02,20
T071089,2020,10,12
T071090,2014,12,20
T071091,2018,05,17
T071092,2016,12,21
T071093,2019,12,11
T071094,2014,07,15
T071095,2020,04,27
T071096,2015,03,14
T071097,2018,09,07
T071098,2020,01,16
T071099,2016,09,22
T071100,2019,02,08
T071101,2016,08,06
T071102,2020,02,18
T071103,2016,10,31
T071104,2019,11,02
T071105,2014,10,15
T071106,2016,03,28
T071107,2015,01,02
T071108,2015,05,20
T071109,2020,06,07
T071110,2017,09,23
T071111,2015,01,11
T071112,2015,01,25
T071113,2018,09,12
T071114,2014,04,09
T071115,2019,06,23
T071116,2017,07,20
T071117,2018,01,30
T071118,2019,09,16
T071119,2014,12,24
T071120,2017,01,23
T071121,2014,05,19
T071122,2014,05,22
T071123,2019,07,03
T071124,2014,05,20
T071125,2018,10,22
T071126,2019,09,24
T071127,2017,12,23
T071128,2019,08,24
T071129,2015,01,23
T071130,2016,05,23
T071131,2015,11,07
T071132,2014,04,05
T071133,2020,12,13
T071134,2018,01,11
T071135,2020,06,23
T071136,2014,09,10
T071137,2018,11,27
T071138,2020,07,06
T071139,2015,06,28
T071140,2020,03,16
T071141,2018,04,08
T071142,2015,04,16
T071143,2019,09,02
T071144,2016,08,16
T071145,2014,02,25
T071146,2015,07,23
T071147,2017,12,14
T071148,2014,06,29
T071149,2019,09,27
T071150,2019,04,08
T071151,2017,10,06
T071152,2017,05,14
T071153,2015,08,22
T071154,2020,12,12
